venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
FSE,2016,conf/sigsoft/fse2016,Graduate Submissions,Social health cues developers use when choosing open source packages.,Andrew Head,1133-1135,3,https://doi.org/10.1145/2950290.2983973,
FSE,2016,conf/sigsoft/fse2016,Graduate Submissions,Finding and breaking test dependencies to speed up test execution.,Sebastian Kappler,1136-1138,3,https://doi.org/10.1145/2950290.2983974,
FSE,2016,conf/sigsoft/fse2016,Graduate Submissions,Automatic performance testing using input-sensitive profiling.,Qi Luo,1139-1141,3,https://doi.org/10.1145/2950290.2983975,
FSE,2016,conf/sigsoft/fse2016,Undergraduate Submissions,Enforcing correct array indexes with a type system.,Joseph Santino,1142-1144,3,https://doi.org/10.1145/2950290.2983976,
FSE,2016,conf/sigsoft/fse2016,Undergraduate Submissions,Discovering additional violations of Java API invariants.,Waylon Huang,1145-1147,3,https://doi.org/10.1145/2950290.2983977,
FSE,2016,conf/sigsoft/fse2016,Undergraduate Submissions,Preventing signedness errors in numerical computations in Java.,Christopher A. Mackie,1148-1150,3,https://doi.org/10.1145/2950290.2983978,
FSE,2016,conf/sigsoft/fse2016,Undergraduate Submissions,Bounded model checking of state-space digital systems: the impact of finite word-length effects on the implementation of fixed-point digital controllers based on state-space modeling.,Felipe R. Monteiro,1151-1153,3,https://doi.org/10.1145/2950290.2983979,
FSE,2016,conf/sigsoft/fse2016,Undergraduate Submissions,"Atlas: an intelligent, performant framework for web-based grid computing.",Sachith Gullapalli,1154-1156,3,https://doi.org/10.1145/2950290.2983980,
FSE,2017,conf/sigsoft/fse2017,Invited Papers,The rising tide lifts all boats: the advancement of science in cyber security (invited talk).,Laurie Williams,1,1,https://doi.org/10.1145/3106237.3121272,
FSE,2017,conf/sigsoft/fse2017,Invited Papers,Verifying the forecast: how climate models are developed and tested (invited talk).,Steve Easterbrook,2,1,https://doi.org/10.1145/3106237.3121271,
FSE,2017,conf/sigsoft/fse2017,Invited Papers,Software engineering research results in industrial practice: a tale of two projects (invited talk).,Wolfgang Emmerich,3,1,https://doi.org/10.1145/3106237.3121273,
FSE,2017,conf/sigsoft/fse2017,Invited Papers,"Reflections on the REST architectural style and ""principled design of the modern web architecture"" (impact paper award).",Roy T. Fielding; Richard N. Taylor; Justin R. Erenkrantz; Michael M. Gorlick; Jim Whitehead; Rohit Khare; Peyman Oreizy,4-14,11,https://doi.org/10.1145/3106237.3121282,
FSE,2017,conf/sigsoft/fse2017,Research Papers,A fast causal profiler for task parallel programs.,Adarsh Yoga; Santosh Nagarakatte,15-26,12,https://doi.org/10.1145/3106237.3106254,
FSE,2017,conf/sigsoft/fse2017,Research Papers,On the scalability of Linux kernel maintainers' work.,Minghui Zhou; Qingying Chen; Audris Mockus; Fengguang Wu,27-37,11,https://doi.org/10.1145/3106237.3106287,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Modeling and verification of evolving cyber-physical spaces.,Christos Tsigkanos; Timo Kehrer; Carlo Ghezzi,38-48,11,https://doi.org/10.1145/3106237.3106299,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Easy over hard: a case study on deep learning.,Wei Fu; Tim Menzies,49-60,12,https://doi.org/10.1145/3106237.3106256,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Finding near-optimal configurations in product lines by random sampling.,Jeho Oh; Don S. Batory; Margaret Myers; Norbert Siegmund,61-71,11,https://doi.org/10.1145/3106237.3106273,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Revisiting unsupervised learning for defect prediction.,Wei Fu; Tim Menzies,72-83,12,https://doi.org/10.1145/3106237.3106257,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Loopster: static loop termination analysis.,Xiaofei Xie; Bihuan Chen; Liang Zou; Shang-Wei Lin; Yang Liu; Xiaohong Li,84-94,11,https://doi.org/10.1145/3106237.3106260,
FSE,2017,conf/sigsoft/fse2017,Research Papers,CodeCarbonCopy.,Stelios Sidiroglou-Douskos; Eric Lahtinen; Anthony Eden; Fan Long; Martin Rinard,95-105,11,https://doi.org/10.1145/3106237.3106269,
FSE,2017,conf/sigsoft/fse2017,Research Papers,"The power of ""why"" and ""why not"": enriching scenario exploration with provenance.",Tim Nelson; Natasha Danas; Daniel J. Dougherty; Shriram Krishnamurthi,106-116,11,https://doi.org/10.1145/3106237.3106272,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Where is the bug and how is it fixed? an experiment with practitioners.,Marcel Böhme; Ezekiel O. Soremekun; Sudipta Chattopadhyay; Emamurho Ugherughe; Andreas Zeller,117-128,12,https://doi.org/10.1145/3106237.3106255,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Understanding misunderstandings in source code.,Dan Gopstein; Jake Iannacone; Yu Yan; Lois DeLong; Yanyan Zhuang; Martin K.-C. Yeh; Justin Cappos,129-139,11,https://doi.org/10.1145/3106237.3106264,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Measuring neural efficiency of program comprehension.,Janet Siegmund; Norman Peitek; Chris Parnin; Sven Apel; Johannes Hofmeister; Christian Kästner; Andrew Begel; Anja Bethmann; André Brechmann,140-150,11,https://doi.org/10.1145/3106237.3106268,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Bayesian specification learning for finding API usage errors.,Vijayaraghavan Murali; Swarat Chaudhuri; Chris Jermaine,151-162,12,https://doi.org/10.1145/3106237.3106284,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Synergistic debug-repair of heap manipulations.,Sahil Verma; Subhajit Roy,163-173,11,https://doi.org/10.1145/3106237.3106263,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Failure-directed program trimming.,Kostas Ferles; Valentin Wüstholz; Maria Christakis; Isil Dillig,174-185,12,https://doi.org/10.1145/3106237.3106249,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Why modern open source projects fail.,Jailton Coelho; Marco Tulio Valente,186-196,11,https://doi.org/10.1145/3106237.3106246,
FSE,2017,conf/sigsoft/fse2017,Research Papers,"Trade-offs in continuous integration: assurance, security, and flexibility.",Michael Hilton; Nicholas Nelson; Timothy Tunnell; Darko Marinov; Danny Dig,197-207,11,https://doi.org/10.1145/3106237.3106270,
FSE,2017,conf/sigsoft/fse2017,Research Papers,µDroid: an energy-aware mutation testing framework for Android.,Reyhaneh Jabbarvand; Sam Malek,208-219,12,https://doi.org/10.1145/3106237.3106244,
FSE,2017,conf/sigsoft/fse2017,Research Papers,PATDroid: permission-aware GUI testing of Android.,Alireza Sadeghi; Reyhaneh Jabbarvand; Sam Malek,220-232,13,https://doi.org/10.1145/3106237.3106250,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Enabling mutation testing for Android apps.,Mario Linares Vásquez; Gabriele Bavota; Michele Tufano; Kevin Moran; Massimiliano Di Penta; Christopher Vendome; Carlos Bernal-Cárdenas; Denys Poshyvanyk,233-244,12,https://doi.org/10.1145/3106237.3106275,
FSE,2017,conf/sigsoft/fse2017,Research Papers,"Guided, stochastic model-based GUI testing of Android apps.",Ting Su; Guozhu Meng; Yuting Chen; Ke Wu; Weiming Yang; Yao Yao; Geguang Pu; Yang Liu; Zhendong Su,245-256,12,https://doi.org/10.1145/3106237.3106298,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Using bad learners to find good configurations.,Vivek Nair; Tim Menzies; Norbert Siegmund; Sven Apel,257-267,11,https://doi.org/10.1145/3106237.3106238,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Attributed variability models: outside the comfort zone.,Norbert Siegmund; Stefan Sobernig; Sven Apel,268-278,11,https://doi.org/10.1145/3106237.3106251,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Kmax: finding all configurations of Kbuild makefiles statically.,Paul Gazzillo,279-290,12,https://doi.org/10.1145/3106237.3106283,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Is there a mismatch between real-world feature models and product-line research?,Alexander Knüppel; Thomas Thüm; Stephan Mennicke; Jens Meinicke; Ina Schaefer,291-302,12,https://doi.org/10.1145/3106237.3106252,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Adaptively generating high quality fixes for atomicity violations.,Yan Cai; Lingwei Cao; Jing Zhao,303-314,12,https://doi.org/10.1145/3106237.3106239,
FSE,2017,conf/sigsoft/fse2017,Research Papers,AtexRace: across thread and execution sampling for in-house race detection.,Yu Guo; Yan Cai; Zijiang Yang,315-325,11,https://doi.org/10.1145/3106237.3106242,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Symbolic execution of programmable logic controller code.,Shengjian Guo; Meng Wu; Chao Wang,326-336,11,https://doi.org/10.1145/3106237.3106245,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Thread-modular static analysis for relaxed memory models.,Markus Kusano; Chao Wang,337-348,12,https://doi.org/10.1145/3106237.3106243,
FSE,2017,conf/sigsoft/fse2017,Research Papers,ARTINALI: dynamic invariant detection for cyber-physical system security.,Maryam Raiyat Aliabadi; Amita Ajith Kamath; Julien Gascon-Samson; Karthik Pattabiraman,349-361,13,https://doi.org/10.1145/3106237.3106282,
FSE,2017,conf/sigsoft/fse2017,Research Papers,A symbolic justice violations transition system for unrealizable GR(1) specifications.,Aviv Kuvent; Shahar Maoz; Jan Oliver Ringert,362-372,11,https://doi.org/10.1145/3106237.3106240,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Automated control of multiple software goals using multiple actuators.,Martina Maggio; Alessandro Vittorio Papadopoulos; Antonio Filieri; Henry Hoffmann,373-384,12,https://doi.org/10.1145/3106237.3106247,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Why do developers use trivial packages? an empirical case study on npm.,Rabe Abdalkareem; Olivier Nourry; Sultan Wehaibi; Suhaib Mujahid; Emad Shihab,385-395,11,https://doi.org/10.1145/3106237.3106267,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Detecting missing information in bug descriptions.,Oscar Chaparro; Jing Lu; Fiorella Zampetti; Laura Moreno; Massimiliano Di Penta; Andrian Marcus; Gabriele Bavota; Vincent Ng,396-407,12,https://doi.org/10.1145/3106237.3106285,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Continuous variable-specific resolutions of feature interactions.,Mohammad Hadi Zibaeenejad; Chi Zhang; Joanne M. Atlee,408-418,11,https://doi.org/10.1145/3106237.3106302,
FSE,2017,conf/sigsoft/fse2017,Research Papers,"Model-level, platform-independent debugging in the context of the model-driven development of real-time systems.",Mojtaba Bagherzadeh; Nicolas Hili; Juergen Dingel,419-430,12,https://doi.org/10.1145/3106237.3106278,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Cooperative kernels: GPU multitasking for blocking algorithms.,Tyler Sorensen; Hugues Evrard; Alastair F. Donaldson,431-441,11,https://doi.org/10.1145/3106237.3106265,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Toward full elasticity in distributed static analysis: the case of callgraph analysis.,Diego Garbervetsky; Edgardo Zoppi; Benjamin Livshits,442-453,12,https://doi.org/10.1145/3106237.3106261,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Probabilistic model checking of perturbed MDPs with applications to cloud computing.,Yamilet R. Serrano Llerena; Guoxin Su; David S. Rosenblum,454-464,11,https://doi.org/10.1145/3106237.3106301,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Understanding the impact of refactoring on smells: a longitudinal study of 23 software projects.,Diego Cedrim; Alessandro Garcia; Melina Mongiovi; Rohit Gheyi; Leonardo da Silva Sousa; Rafael Maiani de Mello; Baldoino Fonseca; Márcio Ribeiro; Alexander Chávez,465-475,11,https://doi.org/10.1145/3106237.3106259,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Cimplifier: automatically debloating containers.,Vaibhav Rastogi; Drew Davidson; Lorenzo De Carli; Somesh Jha; Patrick D. McDaniel,476-486,11,https://doi.org/10.1145/3106237.3106271,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Craig vs. Newton in software model checking.,Daniel Dietsch; Matthias Heizmann; Betim Musa; Alexander Nutz; Andreas Podelski,487-497,11,https://doi.org/10.1145/3106237.3106307,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Fairness testing: testing software for discrimination.,Sainyam Galhotra; Yuriy Brun; Alexandra Meliou,498-510,13,https://doi.org/10.1145/3106237.3106277,
FSE,2017,conf/sigsoft/fse2017,Research Papers,The care and feeding of wild-caught mutants.,David Bingham Brown; Michael Vaughn; Ben Liblit; Thomas W. Reps,511-522,12,https://doi.org/10.1145/3106237.3106280,
FSE,2017,conf/sigsoft/fse2017,Research Papers,QTEP: quality-aware test case prioritization.,Song Wang; Jaechang Nam; Lin Tan,523-534,12,https://doi.org/10.1145/3106237.3106258,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Constraint normalization and parameterized caching for quantitative program analysis.,Tegan Brennan; Nestan Tsiskaridze; Nicolás Rosner; Abdulbaki Aydin; Tevfik Bultan,535-546,12,https://doi.org/10.1145/3106237.3106303,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Generalized observational slicing for tree-represented modelling languages.,Nicolas E. Gold; David W. Binkley; Mark Harman; Syed S. Islam; Jens Krinke; Shin Yoo,547-558,12,https://doi.org/10.1145/3106237.3106304,
FSE,2017,conf/sigsoft/fse2017,Research Papers,On evidence preservation requirements for forensic-ready systems.,Dalal Alrajeh; Liliana Pasquale; Bashar Nuseibeh,559-569,11,https://doi.org/10.1145/3106237.3106308,
FSE,2017,conf/sigsoft/fse2017,Research Papers,BDCI: behavioral driven conflict identification.,Fabrizio Pastore; Leonardo Mariani; Daniela Micucci,570-581,12,https://doi.org/10.1145/3106237.3106296,
FSE,2017,conf/sigsoft/fse2017,Research Papers,NoFAQ: synthesizing command repairs from examples.,Loris D'Antoni; Rishabh Singh; Michael Vaughn,582-592,11,https://doi.org/10.1145/3106237.3106241,
FSE,2017,conf/sigsoft/fse2017,Research Papers,S3: syntax- and semantic-guided repair synthesis via programming by examples.,Xuan-Bach D. Le; Duc-Hiep Chu; David Lo; Claire Le Goues; Willem Visser,593-604,12,https://doi.org/10.1145/3106237.3106309,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Counterexample-guided approach to finding numerical invariants.,ThanhVu Nguyen; Timos Antonopoulos; Andrew Ruef; Michael Hicks,605-615,11,https://doi.org/10.1145/3106237.3106281,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Discovering relational specifications.,Calvin Smith; Gabriel Ferns; Aws Albarghouthi,616-626,11,https://doi.org/10.1145/3106237.3106279,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Steelix: program-state based binary fuzzing.,Yuekang Li; Bihuan Chen; Mahinthan Chandramohan; Shang-Wei Lin; Yang Liu; Alwen Tiu,627-637,11,https://doi.org/10.1145/3106237.3106295,
FSE,2017,conf/sigsoft/fse2017,Research Papers,CodeMatch: obfuscation won't conceal your repackaged app.,Leonid Glanz; Sven Amann; Michael Eichberg; Michael Reif; Ben Hermann; Johannes Lerch; Mira Mezini,638-648,11,https://doi.org/10.1145/3106237.3106305,
FSE,2017,conf/sigsoft/fse2017,Research Papers,A compiler and verifier for page access oblivious computation.,Rohit Sinha; Sriram K. Rajamani; Sanjit A. Seshia,649-660,12,https://doi.org/10.1145/3106237.3106248,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Automatic generation of inter-component communication exploits for Android applications.,Joshua Garcia; Mahmoud Hammad; Negar Ghorbani; Sam Malek,661-671,11,https://doi.org/10.1145/3106237.3106286,
FSE,2017,conf/sigsoft/fse2017,Research Papers,OASIS: prioritizing static analysis warnings for Android apps based on app user reviews.,Lili Wei; Yepang Liu; Shing-Chi Cheung,672-682,11,https://doi.org/10.1145/3106237.3106294,
FSE,2017,conf/sigsoft/fse2017,Research Papers,"Recovering clear, natural identifiers from obfuscated JS names.",Bogdan Vasilescu; Casey Casalnuovo; Premkumar T. Devanbu,683-693,11,https://doi.org/10.1145/3106237.3106289,
FSE,2017,conf/sigsoft/fse2017,Research Papers,DESCRY: reproducing system-level concurrency failures.,Tingting Yu; Tarannum S. Zaman; Chao Wang,694-704,11,https://doi.org/10.1145/3106237.3106266,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Reproducing concurrency failures from crash stacks.,Francesco A. Bianchi; Mauro Pezzè; Valerio Terragni,705-716,12,https://doi.org/10.1145/3106237.3106292,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Automatically analyzing groups of crashes for finding correlations.,Marco Castelluccio; Carlo Sansone; Luisa Verdoliva; Giovanni Poggi,717-726,10,https://doi.org/10.1145/3106237.3106306,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Automatic inference of code transforms for patch generation.,Fan Long; Peter Amidon; Martin Rinard,727-739,13,https://doi.org/10.1145/3106237.3106253,
FSE,2017,conf/sigsoft/fse2017,Research Papers,A feasibility study of using automated program repair for introductory programming assignments.,Jooyong Yi; Umair Z. Ahmed; Amey Karkare; Shin Hwei Tan; Abhik Roychoudhury,740-751,12,https://doi.org/10.1145/3106237.3106262,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Automatically diagnosing and repairing error handling bugs in C.,Yuchi Tian; Baishakhi Ray,752-762,11,https://doi.org/10.1145/3106237.3106300,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Are deep neural networks the best choice for modeling source code?,Vincent J. Hellendoorn; Premkumar T. Devanbu,763-773,11,https://doi.org/10.1145/3106237.3106290,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Understanding the impact of support for iteration on code search.,Lee Martie; André van der Hoek; Thomas Kwak,774-785,12,https://doi.org/10.1145/3106237.3106293,
FSE,2017,conf/sigsoft/fse2017,Research Papers,LAMP: data provenance for graph based machine learning algorithms through derivative computation.,Shiqing Ma; Yousra Aafer; Zhaogui Xu; Wen-Chuan Lee; Juan Zhai; Yingqi Liu; Xiangyu Zhang,786-797,12,https://doi.org/10.1145/3106237.3106291,
FSE,2017,conf/sigsoft/fse2017,Research Papers,More accurate recommendations for method-level changes.,Georg Dotzler; Marius Kamp; Patrick Kreutzer; Michael Philippsen,798-808,11,https://doi.org/10.1145/3106237.3106276,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Regression test selection across JVM boundaries.,Ahmet Çelik; Marko Vasic; Aleksandar Milicevic; Milos Gligoric,809-820,12,https://doi.org/10.1145/3106237.3106297,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Measuring the cost of regression testing in practice: a study of Java projects using continuous integration.,Adriaan Labuschagne; Laura Inozemtseva; Reid Holmes,821-830,10,https://doi.org/10.1145/3106237.3106288,
FSE,2017,conf/sigsoft/fse2017,Research Papers,Better test cases for better automated program repair.,Jinqiu Yang; Alexey Zhikhartsev; Yuefei Liu; Lin Tan,831-841,11,https://doi.org/10.1145/3106237.3106274,
FSE,2017,conf/sigsoft/fse2017,Testing and Security in the Real World,When program analysis meets mobile security: an industrial study of misusing Android internet sockets.,Wenqi Bu; Minhui Xue; Lihua Xu; Yajin Zhou; Zhushou Tang; Tao Xie,842-847,6,https://doi.org/10.1145/3106237.3117764,
FSE,2017,conf/sigsoft/fse2017,Testing and Security in the Real World,File-level vs. module-level regression test selection for .NET.,Marko Vasic; Zuhair Parvez; Aleksandar Milicevic; Milos Gligoric,848-853,6,https://doi.org/10.1145/3106237.3117763,
FSE,2017,conf/sigsoft/fse2017,Testing and Security in the Real World,Record and replay for Android: are we there yet in industrial cases?,Wing Lam; Zhengkai Wu; Dengfeng Li; Wenyu Wang; Haibing Zheng; Hui Luo; Peng Yan; Yuetang Deng; Tao Xie,854-859,6,https://doi.org/10.1145/3106237.3117769,
FSE,2017,conf/sigsoft/fse2017,Testing and Security in the Real World,Model-driven software engineering in practice: privacy-enhanced filtering of network traffic.,Roel van Dijk; Christophe Creeten; Jeroen van der Ham; Jeroen van den Bos,860-865,6,https://doi.org/10.1145/3106237.3117777,
FSE,2017,conf/sigsoft/fse2017,The State of the Practice,Strong agile metrics: mining log data to determine predictive power of software metrics for continuous delivery teams.,Hennie Huijgens; Robert Lamping; Dick Stevens; Hartger Rothengatter; Georgios Gousios; Daniele Romano,866-871,6,https://doi.org/10.1145/3106237.3117779,
FSE,2017,conf/sigsoft/fse2017,The State of the Practice,Screening heuristics for project gating systems.,Zahy Volf; Edi Shmueli,872-877,6,https://doi.org/10.1145/3106237.3117766,
FSE,2017,conf/sigsoft/fse2017,The State of the Practice,Natural language querying in SAP-ERP platform.,Diptikalyan Saha; Neelamadhav Gantayat; Senthil Mani; Barry Mitchell,878-883,6,https://doi.org/10.1145/3106237.3117765,
FSE,2017,conf/sigsoft/fse2017,The State of the Practice,Serverless computing: economic and architectural impact.,Gojko Adzic; Robert Chatley,884-889,6,https://doi.org/10.1145/3106237.3117767,
FSE,2017,conf/sigsoft/fse2017,Understanding Software Developers,What do software engineers care about? gaps between research and practice.,Vladimir Ivanov; Alan Rogers; Giancarlo Succi; Jooyong Yi; Vasilii Zorin,890-895,6,https://doi.org/10.1145/3106237.3117778,
FSE,2017,conf/sigsoft/fse2017,Understanding Software Developers,Reference architectures and Scrum: friends or foes?,Matthias Galster; Samuil Angelov; Silverio Martínez-Fernández; Dan Tofan,896-901,6,https://doi.org/10.1145/3106237.3117773,
FSE,2017,conf/sigsoft/fse2017,Understanding Software Developers,Guidelines for adopting frontend architectures and patterns in microservices-based systems.,Holger Harms; Collin Rogowski; Luigi Lo Iacono,902-907,6,https://doi.org/10.1145/3106237.3117775,
FSE,2017,conf/sigsoft/fse2017,Understanding Software Developers,Improving understanding of dynamically typed software developed by agile practitioners.,Jair García; Kelly Garcés,908-913,6,https://doi.org/10.1145/3106237.3117772,
FSE,2017,conf/sigsoft/fse2017,Data-Driven Improvement,Automated identification of security issues from commit messages and bug reports.,Yaqin Zhou; Asankhaya Sharma,914-919,6,https://doi.org/10.1145/3106237.3117771,
FSE,2017,conf/sigsoft/fse2017,Data-Driven Improvement,LaChouTi: kernel vulnerability responding framework for the fragmented Android devices.,JingZheng Wu; Mutian Yang,920-925,6,https://doi.org/10.1145/3106237.3117768,
FSE,2017,conf/sigsoft/fse2017,Data-Driven Improvement,Applying deep learning based automatic bug triager to industrial projects.,Sun-Ro Lee; Min-Jae Heo; Chan-Gun Lee; Milhan Kim; Gaeul Jeong,926-931,6,https://doi.org/10.1145/3106237.3117776,
FSE,2017,conf/sigsoft/fse2017,Data-Driven Improvement,Static analysis for optimizing big data queries.,Diego Garbervetsky; Zvonimir Pavlinovic; Michael Barnett; Madanlal Musuvathi; Todd Mytkowicz; Edgardo Zoppi,932-937,6,https://doi.org/10.1145/3106237.3117774,
FSE,2017,conf/sigsoft/fse2017,Data-Driven Improvement,Automated testing of hybrid Simulink/Stateflow controllers: industrial case studies.,Reza Matinnejad; Shiva Nejati; Lionel C. Briand,938-943,6,https://doi.org/10.1145/3106237.3117770,
FSE,2017,conf/sigsoft/fse2017,Dynamic Analysis,QEMU-based framework for non-intrusive virtual machine instrumentation and introspection.,Pavel Dovgalyuk; Natalia Fursova; Ivan Vasiliev; Vladimir Makarov,944-948,5,https://doi.org/10.1145/3106237.3122817,
FSE,2017,conf/sigsoft/fse2017,Dynamic Analysis,RunDroid: recovering execution call graphs for Android applications.,Yujie Yuan; Lihua Xu; Xusheng Xiao; Andy Podgurski; Huibiao Zhu,949-953,5,https://doi.org/10.1145/3106237.3122821,
FSE,2017,conf/sigsoft/fse2017,Dynamic Analysis,RGSE: a regular property guided symbolic executor for Java.,Hengbiao Yu; Zhenbang Chen; Yufeng Zhang; Ji Wang; Wei Dong,954-958,5,https://doi.org/10.1145/3106237.3122830,
FSE,2017,conf/sigsoft/fse2017,Dynamic Analysis,A tool for automated reasoning about traces based on configurable formal semantics.,Ferhat Erata; Arda Goknil; Bedir Tekinerdogan; Geylani Kardas,959-963,5,https://doi.org/10.1145/3106237.3122825,
FSE,2017,conf/sigsoft/fse2017,Dynamic Analysis,VART: a tool for the automatic detection of regression faults.,Fabrizio Pastore; Leonardo Mariani,964-968,5,https://doi.org/10.1145/3106237.3122819,
FSE,2017,conf/sigsoft/fse2017,Models,DynAlloy analyzer: a tool for the specification and analysis of alloy models with dynamic behaviour.,Germán Regis; César Cornejo; Simón Gutiérrez Brida; Mariano Politano; Fernando Raverta; Pablo Ponzio; Nazareno Aguirre; Juan Pablo Galeotti; Marcelo F. Frias,969-973,5,https://doi.org/10.1145/3106237.3122826,
FSE,2017,conf/sigsoft/fse2017,Models,From scenario modeling to scenario programming for reactive systems with dynamic topology.,Joel Greenyer; Daniel Gritzner; Florian König; Jannik Dahlke; Jianwei Shi; Eric Wete,974-978,5,https://doi.org/10.1145/3106237.3122827,
FSE,2017,conf/sigsoft/fse2017,Models,CLTSA: labelled transition system analyser with counting fluent support.,Germán Regis; Renzo Degiovanni; Nicolás D'Ippolito; Nazareno Aguirre,979-983,5,https://doi.org/10.1145/3106237.3122828,
FSE,2017,conf/sigsoft/fse2017,Models,The MONDO collaboration framework: secure collaborative modeling over existing version control systems.,Csaba Debreceni; Gábor Bergmann; Márton Búr; István Ráth; Dániel Varró,984-988,5,https://doi.org/10.1145/3106237.3122829,
FSE,2017,conf/sigsoft/fse2017,Models,Model-based privacy and security analysis with CARiSMA.,Amir Shayan Ahmadian; Sven Peldszus; Qusai Ramadan; Jan Jürjens,989-993,5,https://doi.org/10.1145/3106237.3122823,
FSE,2017,conf/sigsoft/fse2017,Misc,"Cherry-picking of code commits in long-running, multi-release software.",Panuchart Bunyakiati; Chadarat Phipathananunth,994-998,5,https://doi.org/10.1145/3106237.3122818,
FSE,2017,conf/sigsoft/fse2017,Misc,ARCC: assistant for repetitive code comprehension.,Wilberto Z. Nunez; Victor J. Marin; Carlos R. Rivero,999-1003,5,https://doi.org/10.1145/3106237.3122824,
FSE,2017,conf/sigsoft/fse2017,Misc,JoanAudit: a tool for auditing common injection vulnerabilities.,Julian Thomé; Lwin Khin Shar; Domenico Bianculli; Lionel C. Briand,1004-1008,5,https://doi.org/10.1145/3106237.3122822,
FSE,2017,conf/sigsoft/fse2017,Misc,XSearch: a domain-specific cross-language relevant question retrieval tool.,Bowen Xu; Zhenchang Xing; Xin Xia; David Lo; Xuan-Bach D. Le,1009-1013,5,https://doi.org/10.1145/3106237.3122820,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,Using search-based software engineering to handle the changes with uncertainties for self-adaptive systems.,Lu Wang,1014-1017,4,https://doi.org/10.1145/3106237.3119871,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,DRACO: discovering refactorings that improve architecture using fine-grained co-change dependencies.,Marcos César de Oliveira,1018-1021,4,https://doi.org/10.1145/3106237.3119872,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,User- and analysis-driven context aware software development in mobile computing.,Mai Abusair,1022-1025,4,https://doi.org/10.1145/3106237.3119873,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,Recommender system for model driven software development.,Stefan Kögel,1026-1029,4,https://doi.org/10.1145/3106237.3119874,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,On the similarity of software development documentation.,Mathias Ellmann,1030-1033,4,https://doi.org/10.1145/3106237.3119875,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,Application of search-based software engineering methodologies for test suite optimization and evolution in mission critical mobile application development.,Andreas Schuler,1034-1037,4,https://doi.org/10.1145/3106237.3119876,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,Summarizing software engineering communication artifacts from different sources.,Verena Käfer,1038-1041,4,https://doi.org/10.1145/3106237.3119877,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,Model-based dynamic software project scheduling.,Natasha Nigar,1042-1045,4,https://doi.org/10.1145/3106237.3119879,
FSE,2017,conf/sigsoft/fse2017,Doctoral Symposium,System performance optimization via design and configuration space exploration.,Chong Tang,1046-1049,4,https://doi.org/10.1145/3106237.3119880,
